question_id,n_attempts,discrimination_index,p_value,correct_rate,avg_time_sec,flag,section,subtopic,difficulty_tag
Q00260,5,,,0.4,25.8,insufficient_data,Logical Reasoning,Analogy,Easy
Q00261,9,,,0.6666666666666666,62.888888888888886,insufficient_data,Verbal Ability,Para Summary,Medium
Q00265,8,,,0.375,33.875,insufficient_data,Quantitative Aptitude,Averages,Easy
Q00267,7,,,0.5714285714285714,51.142857142857146,insufficient_data,Quantitative Aptitude,Surds & Indices,Medium
Q00270,9,,,0.4444444444444444,54.666666666666664,insufficient_data,Verbal Ability,Sentence Correction,Medium
Q00271,9,,,0.5555555555555556,26.88888888888889,insufficient_data,Verbal Ability,Sentence Correction,Easy
Q00274,5,,,0.6,89.4,insufficient_data,Logical Reasoning,Syllogisms,Hard
Q00277,9,,,0.2222222222222222,61.22222222222222,insufficient_data,Verbal Ability,Para Summary,Medium
Q00278,9,,,0.3333333333333333,78.22222222222223,insufficient_data,Quantitative Aptitude,Averages,Hard
Q00280,7,,,0.7142857142857143,36.714285714285715,insufficient_data,Data Interpretation,Venn-based DI,Medium
Q00281,7,,,0.7142857142857143,27.285714285714285,insufficient_data,Logical Reasoning,Syllogisms,Easy
Q00282,4,,,1.0,25.75,insufficient_data,Verbal Ability,Sentence Correction,Easy
Q00283,8,,,0.75,98.75,insufficient_data,Quantitative Aptitude,Set Theory,Hard
Q00284,9,,,0.5555555555555556,31.333333333333332,insufficient_data,Quantitative Aptitude,Partnership,Easy
Q00285,8,,,0.25,112.75,insufficient_data,Quantitative Aptitude,Algebra,Hard
Q00292,6,,,0.8333333333333334,51.833333333333336,insufficient_data,Quantitative Aptitude,Surds & Indices,Medium
Q00294,7,,,0.5714285714285714,56.57142857142857,insufficient_data,Logical Reasoning,Cubes & Dice,Medium
Q00295,8,,,0.125,67.875,insufficient_data,Verbal Ability,Cloze Test,Hard
Q00296,7,,,0.8571428571428571,18.571428571428573,insufficient_data,Quantitative Aptitude,Mensuration,Easy
Q00298,5,,,0.8,61.2,insufficient_data,Quantitative Aptitude,Quadratic Equations,Medium
Q00302,9,,,0.3333333333333333,43.44444444444444,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Medium
Q00305,6,,,0.3333333333333333,56.333333333333336,insufficient_data,Data Interpretation,Bar Graphs,Medium
Q00307,7,,,0.42857142857142855,49.285714285714285,insufficient_data,Quantitative Aptitude,Profit & Loss,Medium
Q00308,9,,,0.5555555555555556,55.111111111111114,insufficient_data,Quantitative Aptitude,Time & Work,Medium
Q00313,9,,,0.5555555555555556,55.111111111111114,insufficient_data,Quantitative Aptitude,Ratio & Proportion,Medium
Q00315,9,,,0.6666666666666666,45.0,insufficient_data,Quantitative Aptitude,Probability,Medium
Q00318,8,,,0.75,23.625,insufficient_data,Quantitative Aptitude,Trigonometry,Easy
Q00321,9,,,0.7777777777777778,51.888888888888886,insufficient_data,Data Interpretation,Pie Charts,Medium
Q00323,6,,,0.6666666666666666,84.0,insufficient_data,Data Interpretation,Pie Charts,Hard
Q00324,8,,,0.625,46.0,insufficient_data,Logical Reasoning,Direction Sense,Medium
Q00326,9,,,0.6666666666666666,22.444444444444443,insufficient_data,Quantitative Aptitude,Progressions (AP/GP),Easy
Q00328,7,,,0.42857142857142855,62.0,insufficient_data,Logical Reasoning,Input-Output,Medium
Q00331,8,,,0.5,33.25,insufficient_data,Verbal Ability,Fill in the Blanks,Easy
Q00334,7,,,0.42857142857142855,59.714285714285715,insufficient_data,Verbal Ability,Sentence Correction,Medium
Q00337,9,,,0.6666666666666666,30.555555555555557,insufficient_data,Verbal Ability,Idioms & Phrases,Easy
Q00339,3,,,0.6666666666666666,73.66666666666667,insufficient_data,Quantitative Aptitude,Compound Interest,Hard
Q00341,8,,,0.25,102.125,insufficient_data,Data Interpretation,Bar Graphs,Hard
Q00342,6,,,0.5,56.166666666666664,insufficient_data,Quantitative Aptitude,Linear Equations,Medium
Q00349,9,,,0.3333333333333333,54.666666666666664,insufficient_data,Verbal Ability,Cloze Test,Medium
Q00352,8,,,0.625,53.625,insufficient_data,Quantitative Aptitude,Partnership,Medium
Q00354,8,,,0.875,41.875,insufficient_data,Quantitative Aptitude,Averages,Easy
Q00355,7,,,0.2857142857142857,81.28571428571429,insufficient_data,Verbal Ability,Para Summary,Hard
Q00357,5,,,0.4,27.4,insufficient_data,Verbal Ability,Cloze Test,Easy
Q00359,9,,,0.1111111111111111,96.33333333333333,insufficient_data,Verbal Ability,Fill in the Blanks,Hard
Q00361,9,,,0.3333333333333333,58.333333333333336,insufficient_data,Quantitative Aptitude,Geometry,Medium
Q00362,8,,,0.125,87.75,insufficient_data,Quantitative Aptitude,Linear Equations,Hard
Q00364,9,,,0.7777777777777778,34.0,insufficient_data,Verbal Ability,Para Jumbles,Easy
Q00365,7,,,0.5714285714285714,17.857142857142858,insufficient_data,Quantitative Aptitude,Simple Interest,Easy
Q00368,9,,,0.3333333333333333,44.55555555555556,insufficient_data,Quantitative Aptitude,Linear Equations,Medium
Q00371,6,,,0.5,33.0,insufficient_data,Data Interpretation,Tables,Easy
Q00372,7,,,0.42857142857142855,62.42857142857143,insufficient_data,Logical Reasoning,Data Sufficiency,Medium
Q00373,6,,,0.6666666666666666,27.833333333333332,insufficient_data,Logical Reasoning,Statement & Assumption,Easy
Q00377,3,,,0.6666666666666666,21.666666666666668,insufficient_data,Data Interpretation,Bar Graphs,Easy
Q00379,9,,,0.5555555555555556,58.77777777777778,insufficient_data,Verbal Ability,Error Spotting,Medium
Q00382,9,,,0.5555555555555556,55.44444444444444,insufficient_data,Quantitative Aptitude,Progressions (AP/GP),Medium
Q00383,3,,,1.0,28.666666666666668,insufficient_data,Quantitative Aptitude,Time & Work,Medium
Q00385,8,,,0.5,24.875,insufficient_data,Quantitative Aptitude,Geometry,Easy
Q00386,5,,,0.6,30.2,insufficient_data,Verbal Ability,Para Jumbles,Easy
Q00388,8,,,0.25,100.625,insufficient_data,Quantitative Aptitude,Permutation & Combination,Hard
Q00391,9,,,0.4444444444444444,60.333333333333336,insufficient_data,Quantitative Aptitude,Averages,Medium
Q00393,8,,,0.75,21.875,insufficient_data,Logical Reasoning,Coding-Decoding,Easy
Q00394,8,,,0.875,33.0,insufficient_data,Verbal Ability,Idioms & Phrases,Easy
Q00395,9,,,0.6666666666666666,30.333333333333332,insufficient_data,Quantitative Aptitude,Profit & Loss,Easy
Q00397,7,,,0.5714285714285714,51.714285714285715,insufficient_data,Quantitative Aptitude,Profit & Loss,Medium
Q00399,8,,,0.5,100.75,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Hard
Q00400,9,,,0.6666666666666666,51.0,insufficient_data,Logical Reasoning,Blood Relations,Medium
Q00401,9,,,0.5555555555555556,48.888888888888886,insufficient_data,Logical Reasoning,Cubes & Dice,Medium
Q00403,5,,,0.4,31.4,insufficient_data,Data Interpretation,Data Sufficiency (DI),Easy
Q00404,5,,,0.8,63.0,insufficient_data,Verbal Ability,Error Spotting,Medium
Q00405,8,,,0.5,47.125,insufficient_data,Logical Reasoning,Coding-Decoding,Medium
Q00408,8,,,0.5,57.25,insufficient_data,Data Interpretation,Mixed DI Sets,Medium
Q00409,7,,,0.8571428571428571,41.857142857142854,insufficient_data,Verbal Ability,Para Jumbles,Medium
Q00410,7,,,0.42857142857142855,21.857142857142858,insufficient_data,Data Interpretation,Tables,Easy
Q00412,8,,,0.25,83.875,insufficient_data,Logical Reasoning,Cubes & Dice,Hard
Q00413,8,,,0.75,59.0,insufficient_data,Data Interpretation,Mixed DI Sets,Medium
Q00414,6,,,0.5,22.833333333333332,insufficient_data,Data Interpretation,Pie Charts,Easy
Q00415,9,,,0.4444444444444444,48.888888888888886,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q00416,8,,,0.625,85.5,insufficient_data,Verbal Ability,Critical Reasoning,Hard
Q00417,8,,,0.625,32.125,insufficient_data,Quantitative Aptitude,Percentages,Easy
Q00419,7,,,0.8571428571428571,49.57142857142857,insufficient_data,Logical Reasoning,Ranking & Order,Medium
Q00421,8,,,0.75,18.875,insufficient_data,Data Interpretation,Tables,Easy
Q00423,8,,,0.5,36.75,insufficient_data,Data Interpretation,Radar/Spider Charts,Medium
Q00425,9,,,0.6666666666666666,35.111111111111114,insufficient_data,Logical Reasoning,Coding-Decoding,Easy
Q00426,5,,,0.8,33.2,insufficient_data,Quantitative Aptitude,Partnership,Easy
Q00427,9,,,0.7777777777777778,59.55555555555556,insufficient_data,Quantitative Aptitude,Permutation & Combination,Medium
Q00429,3,,,0.0,57.0,insufficient_data,Logical Reasoning,Syllogisms,Hard
Q00433,9,,,0.5555555555555556,36.333333333333336,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q00435,9,,,0.3333333333333333,46.111111111111114,insufficient_data,Logical Reasoning,Seating Arrangement,Medium
Q00437,5,,,0.8,21.0,insufficient_data,Data Interpretation,Pie Charts,Easy
Q00438,8,,,0.25,26.625,insufficient_data,Data Interpretation,Bar Graphs,Easy
Q00440,3,,,0.6666666666666666,45.666666666666664,insufficient_data,Logical Reasoning,Statement & Assumption,Medium
Q00441,9,,,0.6666666666666666,51.44444444444444,insufficient_data,Data Interpretation,Pie Charts,Medium
Q00444,5,,,0.8,22.2,insufficient_data,Data Interpretation,Line Graphs,Easy
Q00445,6,,,0.5,71.16666666666667,insufficient_data,Data Interpretation,Bar Graphs,Medium
Q00447,9,,,0.4444444444444444,66.11111111111111,insufficient_data,Data Interpretation,Venn-based DI,Medium
Q00452,9,,,0.7777777777777778,46.888888888888886,insufficient_data,Logical Reasoning,Analogy,Medium
Q00455,7,,,0.2857142857142857,98.0,insufficient_data,Logical Reasoning,Direction Sense,Hard
Q00458,9,,,0.3333333333333333,52.22222222222222,insufficient_data,Verbal Ability,Sentence Correction,Medium
Q00461,7,,,0.2857142857142857,104.28571428571429,insufficient_data,Quantitative Aptitude,Compound Interest,Hard
Q00463,9,,,0.5555555555555556,27.333333333333332,insufficient_data,Quantitative Aptitude,Logarithms,Easy
Q00464,2,,,0.5,84.0,insufficient_data,Quantitative Aptitude,Number System,Medium
Q00465,9,,,0.3333333333333333,35.666666666666664,insufficient_data,Verbal Ability,Idioms & Phrases,Easy
Q00468,6,,,1.0,30.833333333333332,insufficient_data,Logical Reasoning,Input-Output,Easy
Q00470,8,,,0.625,44.375,insufficient_data,Quantitative Aptitude,Number System,Medium
Q00471,9,,,0.3333333333333333,52.333333333333336,insufficient_data,Data Interpretation,Line Graphs,Medium
Q00472,5,,,0.4,37.0,insufficient_data,Quantitative Aptitude,Logarithms,Easy
Q00473,8,,,0.375,43.125,insufficient_data,Verbal Ability,Para Summary,Medium
Q00474,8,,,0.875,21.75,insufficient_data,Verbal Ability,Cloze Test,Easy
Q00477,8,,,0.875,28.125,insufficient_data,Logical Reasoning,Ranking & Order,Easy
Q00479,3,,,1.0,86.66666666666667,insufficient_data,Quantitative Aptitude,Linear Equations,Medium
Q00480,8,,,0.625,67.25,insufficient_data,Quantitative Aptitude,Ratio & Proportion,Medium
Q00481,8,,,0.25,61.875,insufficient_data,Logical Reasoning,Direction Sense,Medium
Q00482,6,,,0.8333333333333334,56.666666666666664,insufficient_data,Logical Reasoning,Venn Diagrams,Medium
Q00484,7,,,0.5714285714285714,23.857142857142858,insufficient_data,Quantitative Aptitude,Profit & Loss,Easy
Q00486,8,,,0.625,70.0,insufficient_data,Quantitative Aptitude,Percentages,Medium
Q00487,8,,,0.625,59.0,insufficient_data,Quantitative Aptitude,Quadratic Equations,Medium
Q00489,8,,,0.875,30.25,insufficient_data,Logical Reasoning,Venn Diagrams,Easy
Q00491,7,,,0.42857142857142855,65.71428571428571,insufficient_data,Logical Reasoning,Ranking & Order,Medium
Q00492,8,,,0.125,77.5,insufficient_data,Logical Reasoning,Analogy,Hard
Q00493,7,,,0.42857142857142855,63.285714285714285,insufficient_data,Quantitative Aptitude,Profit & Loss,Medium
Q00495,9,,,0.6666666666666666,30.333333333333332,insufficient_data,Verbal Ability,Critical Reasoning,Easy
Q00499,8,,,0.375,60.5,insufficient_data,Quantitative Aptitude,Pipes & Cisterns,Medium
Q00500,8,,,0.625,46.25,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q00501,6,,,0.5,35.333333333333336,insufficient_data,Quantitative Aptitude,Linear Equations,Easy
Q00502,8,,,0.25,106.75,insufficient_data,Quantitative Aptitude,Compound Interest,Hard
Q00506,7,,,0.5714285714285714,69.57142857142857,insufficient_data,Logical Reasoning,Data Sufficiency,Hard
Q00508,6,,,0.3333333333333333,55.333333333333336,insufficient_data,Quantitative Aptitude,Set Theory,Medium
Q00509,8,,,0.75,55.125,insufficient_data,Quantitative Aptitude,Number System,Medium
Q00510,8,,,0.5,80.875,insufficient_data,Verbal Ability,Idioms & Phrases,Hard
Q00511,8,,,0.5,106.625,insufficient_data,Quantitative Aptitude,Averages,Hard
Q00512,3,,,0.3333333333333333,78.66666666666667,insufficient_data,Verbal Ability,Error Spotting,Medium
Q00513,7,,,0.5714285714285714,51.857142857142854,insufficient_data,Quantitative Aptitude,Compound Interest,Medium
Q00514,8,,,0.875,28.5,insufficient_data,Logical Reasoning,Coding-Decoding,Easy
Q00515,6,,,0.3333333333333333,34.0,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q00520,8,,,0.5,72.0,insufficient_data,Quantitative Aptitude,Trigonometry,Hard
Q00523,7,,,0.42857142857142855,100.28571428571429,insufficient_data,Logical Reasoning,Clocks & Calendars,Hard
Q00524,7,,,1.0,49.714285714285715,insufficient_data,Quantitative Aptitude,Permutation & Combination,Medium
Q00525,3,,,0.6666666666666666,55.0,insufficient_data,Logical Reasoning,Seating Arrangement,Medium
Q00527,9,,,0.4444444444444444,45.22222222222222,insufficient_data,Verbal Ability,Fill in the Blanks,Medium
Q00528,8,,,0.375,30.125,insufficient_data,Quantitative Aptitude,Set Theory,Easy
Q00529,8,,,0.625,29.125,insufficient_data,Verbal Ability,Idioms & Phrases,Easy
Q00530,5,,,0.6,21.8,insufficient_data,Quantitative Aptitude,Permutation & Combination,Easy
Q00531,9,,,0.2222222222222222,82.66666666666667,insufficient_data,Data Interpretation,Line Graphs,Hard
Q00532,6,,,0.5,41.833333333333336,insufficient_data,Quantitative Aptitude,Partnership,Medium
Q00539,5,,,0.8,102.8,insufficient_data,Quantitative Aptitude,Profit & Loss,Hard
Q00541,6,,,0.6666666666666666,66.33333333333333,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q00542,6,,,0.8333333333333334,60.333333333333336,insufficient_data,Quantitative Aptitude,Trigonometry,Medium
Q00550,4,,,1.0,66.0,insufficient_data,Verbal Ability,Sentence Correction,Medium
Q00551,9,,,0.8888888888888888,24.88888888888889,insufficient_data,Quantitative Aptitude,Mensuration,Easy
Q00555,8,,,0.875,56.375,insufficient_data,Logical Reasoning,Coding-Decoding,Medium
Q00556,8,,,0.875,29.375,insufficient_data,Quantitative Aptitude,Trigonometry,Easy
Q00557,9,,,0.6666666666666666,32.55555555555556,insufficient_data,Data Interpretation,Pie Charts,Easy
Q00558,7,,,0.2857142857142857,54.42857142857143,insufficient_data,Logical Reasoning,Statement & Assumption,Medium
Q00562,7,,,0.8571428571428571,36.0,insufficient_data,Verbal Ability,Synonyms & Antonyms,Medium
Q00564,9,,,0.6666666666666666,54.888888888888886,insufficient_data,Quantitative Aptitude,Percentages,Medium
Q00567,6,,,0.5,105.66666666666667,insufficient_data,Logical Reasoning,Puzzles,Hard
Q00568,7,,,0.7142857142857143,48.714285714285715,insufficient_data,Logical Reasoning,Ranking & Order,Medium
Q00570,7,,,0.5714285714285714,46.57142857142857,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q00572,3,,,0.6666666666666666,16.666666666666668,insufficient_data,Verbal Ability,Error Spotting,Easy
Q00578,8,,,0.625,59.375,insufficient_data,Data Interpretation,Mixed DI Sets,Medium
Q00580,6,,,0.3333333333333333,59.166666666666664,insufficient_data,Logical Reasoning,Statement & Conclusion,Medium
Q00582,9,,,0.7777777777777778,32.0,insufficient_data,Verbal Ability,Odd One Out,Easy
Q00584,4,,,0.5,35.0,insufficient_data,Logical Reasoning,Statement & Assumption,Medium
Q00594,9,,,0.5555555555555556,43.0,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Medium
Q00596,9,,,0.4444444444444444,69.77777777777777,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Medium
Q00597,8,,,0.875,35.875,insufficient_data,Quantitative Aptitude,Surds & Indices,Easy
Q00601,9,,,0.5555555555555556,37.0,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Easy
Q00602,9,,,0.6666666666666666,59.0,insufficient_data,Logical Reasoning,Direction Sense,Medium
Q00603,5,,,1.0,36.6,insufficient_data,Verbal Ability,Error Spotting,Easy
Q00604,9,,,0.6666666666666666,41.44444444444444,insufficient_data,Verbal Ability,Cloze Test,Medium
Q00605,6,,,0.6666666666666666,22.666666666666668,insufficient_data,Data Interpretation,Pie Charts,Easy
Q00607,6,,,0.6666666666666666,23.333333333333332,insufficient_data,Data Interpretation,Data Sufficiency (DI),Easy
Q00608,7,,,0.8571428571428571,44.57142857142857,insufficient_data,Logical Reasoning,Clocks & Calendars,Medium
Q00609,7,,,0.5714285714285714,61.714285714285715,insufficient_data,Quantitative Aptitude,Profit & Loss,Medium
Q00611,9,,,0.3333333333333333,63.44444444444444,insufficient_data,Quantitative Aptitude,Quadratic Equations,Medium
Q00613,9,,,0.7777777777777778,25.88888888888889,insufficient_data,Logical Reasoning,Puzzles,Easy
Q00614,9,,,0.5555555555555556,43.44444444444444,insufficient_data,Quantitative Aptitude,Set Theory,Medium
Q00615,6,,,0.5,80.83333333333333,insufficient_data,Logical Reasoning,Cubes & Dice,Hard
Q00616,8,,,0.875,29.5,insufficient_data,Quantitative Aptitude,Algebra,Easy
Q00619,5,,,0.8,45.8,insufficient_data,Data Interpretation,Line Graphs,Medium
Q00621,8,,,0.75,49.625,insufficient_data,Logical Reasoning,Puzzles,Medium
Q00623,9,,,0.5555555555555556,46.0,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q00624,9,,,0.7777777777777778,57.22222222222222,insufficient_data,Verbal Ability,Critical Reasoning,Medium
Q00625,5,,,1.0,42.0,insufficient_data,Quantitative Aptitude,Pipes & Cisterns,Medium
Q00627,9,,,0.5555555555555556,63.22222222222222,insufficient_data,Verbal Ability,Cloze Test,Medium
Q00628,8,,,0.625,73.625,insufficient_data,Data Interpretation,Caselets,Hard
Q00630,7,,,0.8571428571428571,59.57142857142857,insufficient_data,Logical Reasoning,Clocks & Calendars,Medium
Q00631,5,,,0.6,57.8,insufficient_data,Quantitative Aptitude,Ratio & Proportion,Medium
Q00637,8,,,0.5,31.25,insufficient_data,Verbal Ability,Reading Comprehension,Easy
Q00642,5,,,0.4,67.6,insufficient_data,Data Interpretation,Venn-based DI,Medium
Q00650,9,,,0.4444444444444444,84.77777777777777,insufficient_data,Logical Reasoning,Ranking & Order,Hard
Q00654,8,,,0.375,64.75,insufficient_data,Verbal Ability,Reading Comprehension,Medium
Q00655,8,,,0.375,107.625,insufficient_data,Logical Reasoning,Input-Output,Hard
Q00656,6,,,0.6666666666666666,34.333333333333336,insufficient_data,Verbal Ability,Odd One Out,Easy
Q00659,8,,,0.125,87.25,insufficient_data,Quantitative Aptitude,"Time, Speed & Distance",Hard
Q00660,9,,,0.6666666666666666,51.888888888888886,insufficient_data,Verbal Ability,Verbal Analogies,Medium
Q00662,8,,,0.5,40.375,insufficient_data,Data Interpretation,Bar Graphs,Medium
Q00663,9,,,0.5555555555555556,64.44444444444444,insufficient_data,Verbal Ability,Idioms & Phrases,Medium
Q00664,5,,,0.8,60.8,insufficient_data,Verbal Ability,Synonyms & Antonyms,Medium
Q00665,8,,,0.5,54.0,insufficient_data,Quantitative Aptitude,Progressions (AP/GP),Medium
Q00670,6,,,0.6666666666666666,119.0,insufficient_data,Verbal Ability,Reading Comprehension,Hard
Q00675,9,,,0.6666666666666666,58.333333333333336,insufficient_data,Quantitative Aptitude,Mixtures & Alligations,Medium
Q00677,6,,,0.6666666666666666,23.0,insufficient_data,Verbal Ability,Idioms & Phrases,Easy
Q00678,8,,,0.75,27.375,insufficient_data,Data Interpretation,Tables,Easy
Q00679,9,,,0.5555555555555556,23.444444444444443,insufficient_data,Quantitative Aptitude,Set Theory,Easy
Q00680,9,,,0.3333333333333333,84.55555555555556,insufficient_data,Quantitative Aptitude,Linear Equations,Hard
