question_id,section,subtopic,difficulty_tag,exam_tags,exam_tags_list,num_exam_tags
Q05616,Logical Reasoning,Direction Sense,Easy,"Banking,SSC,CAT","['Banking', 'SSC', 'CAT']",3
Q05617,Quantitative Aptitude,Mensuration,Medium,General,['General'],1
Q05618,Logical Reasoning,Statement & Conclusion,Medium,"General,SSC,TCS NQT","['General', 'SSC', 'TCS NQT']",3
Q05619,Logical Reasoning,Direction Sense,Hard,TCS NQT,['TCS NQT'],1
Q05620,Logical Reasoning,Data Sufficiency,Medium,"SSC,General,Banking","['SSC', 'General', 'Banking']",3
Q05621,Verbal Ability,Reading Comprehension,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q05622,Logical Reasoning,Direction Sense,Hard,TCS NQT,['TCS NQT'],1
Q05623,Verbal Ability,Synonyms & Antonyms,Medium,SSC,['SSC'],1
Q05624,Verbal Ability,Odd One Out,Hard,General,['General'],1
Q05625,Quantitative Aptitude,Progressions (AP/GP),Medium,General,['General'],1
Q05626,Quantitative Aptitude,Percentages,Easy,General,['General'],1
Q05627,Quantitative Aptitude,Quadratic Equations,Medium,General,['General'],1
Q05628,Quantitative Aptitude,Algebra,Easy,"SSC,CAT","['SSC', 'CAT']",2
Q05629,Data Interpretation,Radar/Spider Charts,Easy,Placements,['Placements'],1
Q05630,Verbal Ability,Synonyms & Antonyms,Medium,"Banking,Placements","['Banking', 'Placements']",2
Q05631,Verbal Ability,Idioms & Phrases,Hard,TCS NQT,['TCS NQT'],1
Q05632,Verbal Ability,Verbal Analogies,Medium,"General,SSC","['General', 'SSC']",2
Q05633,Quantitative Aptitude,Number System,Easy,CAT,['CAT'],1
Q05634,Logical Reasoning,Analogy,Medium,"General,TCS NQT,Placements","['General', 'TCS NQT', 'Placements']",3
Q05635,Logical Reasoning,Coding-Decoding,Easy,"SSC,Banking,Placements","['SSC', 'Banking', 'Placements']",3
Q05636,Quantitative Aptitude,Profit & Loss,Hard,Banking,['Banking'],1
Q05637,Quantitative Aptitude,Profit & Loss,Medium,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q05638,Logical Reasoning,Blood Relations,Medium,"CAT,General","['CAT', 'General']",2
Q05639,Verbal Ability,Fill in the Blanks,Easy,"General,CAT,TCS NQT","['General', 'CAT', 'TCS NQT']",3
Q05640,Data Interpretation,Pie Charts,Medium,"SSC,CAT,Placements","['SSC', 'CAT', 'Placements']",3
Q05641,Quantitative Aptitude,Mensuration,Easy,General,['General'],1
Q05642,Logical Reasoning,Seating Arrangement,Hard,"Placements,Banking","['Placements', 'Banking']",2
Q05643,Data Interpretation,Pie Charts,Hard,"CAT,SSC,Placements","['CAT', 'SSC', 'Placements']",3
Q05644,Verbal Ability,Odd One Out,Hard,TCS NQT,['TCS NQT'],1
Q05645,Logical Reasoning,Direction Sense,Easy,CAT,['CAT'],1
Q05646,Quantitative Aptitude,Percentages,Medium,"CAT,Banking","['CAT', 'Banking']",2
Q05647,Logical Reasoning,Venn Diagrams,Medium,"CAT,General,Banking","['CAT', 'General', 'Banking']",3
Q05648,Data Interpretation,Caselets,Medium,"General,CAT,SSC","['General', 'CAT', 'SSC']",3
Q05649,Quantitative Aptitude,Probability,Medium,"SSC,General,Placements","['SSC', 'General', 'Placements']",3
Q05650,Logical Reasoning,Direction Sense,Medium,"TCS NQT,Banking,General","['TCS NQT', 'Banking', 'General']",3
Q05651,Logical Reasoning,Series Completion,Easy,"SSC,Placements","['SSC', 'Placements']",2
Q05652,Quantitative Aptitude,Logarithms,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q05653,Quantitative Aptitude,Simple Interest,Medium,"General,CAT","['General', 'CAT']",2
Q05654,Verbal Ability,Verbal Analogies,Easy,"TCS NQT,Placements,Banking","['TCS NQT', 'Placements', 'Banking']",3
Q05655,Data Interpretation,Tables,Easy,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q05656,Logical Reasoning,Series Completion,Medium,"CAT,General,SSC","['CAT', 'General', 'SSC']",3
Q05657,Quantitative Aptitude,Algebra,Hard,Placements,['Placements'],1
Q05658,Logical Reasoning,Data Sufficiency,Hard,"General,TCS NQT,Banking","['General', 'TCS NQT', 'Banking']",3
Q05659,Logical Reasoning,Statement & Assumption,Easy,"Placements,CAT,Banking","['Placements', 'CAT', 'Banking']",3
Q05660,Logical Reasoning,Clocks & Calendars,Hard,General,['General'],1
Q05661,Logical Reasoning,Data Sufficiency,Medium,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q05662,Logical Reasoning,Statement & Assumption,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q05663,Verbal Ability,Idioms & Phrases,Medium,Banking,['Banking'],1
Q05664,Logical Reasoning,Statement & Conclusion,Medium,"Banking,CAT,General","['Banking', 'CAT', 'General']",3
Q05665,Quantitative Aptitude,Mensuration,Easy,TCS NQT,['TCS NQT'],1
Q05666,Data Interpretation,Venn-based DI,Easy,General,['General'],1
Q05667,Logical Reasoning,Statement & Conclusion,Medium,"TCS NQT,General","['TCS NQT', 'General']",2
Q05668,Data Interpretation,Tables,Easy,"SSC,Placements,General","['SSC', 'Placements', 'General']",3
Q05669,Quantitative Aptitude,Ratio & Proportion,Easy,"General,SSC","['General', 'SSC']",2
Q05670,Verbal Ability,Para Summary,Medium,TCS NQT,['TCS NQT'],1
Q05671,Verbal Ability,Reading Comprehension,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q05672,Quantitative Aptitude,Mensuration,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q05673,Logical Reasoning,Ranking & Order,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q05674,Verbal Ability,Fill in the Blanks,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q05675,Quantitative Aptitude,Quadratic Equations,Easy,Placements,['Placements'],1
Q05676,Logical Reasoning,Coding-Decoding,Hard,"CAT,TCS NQT,General","['CAT', 'TCS NQT', 'General']",3
Q05677,Quantitative Aptitude,Probability,Hard,"SSC,CAT","['SSC', 'CAT']",2
Q05678,Logical Reasoning,Syllogisms,Medium,"General,SSC","['General', 'SSC']",2
Q05679,Quantitative Aptitude,Pipes & Cisterns,Easy,General,['General'],1
Q05680,Verbal Ability,Verbal Analogies,Medium,Placements,['Placements'],1
Q05681,Quantitative Aptitude,Simple Interest,Hard,CAT,['CAT'],1
Q05682,Verbal Ability,Odd One Out,Hard,"Banking,CAT,TCS NQT","['Banking', 'CAT', 'TCS NQT']",3
Q05683,Logical Reasoning,Direction Sense,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q05684,Logical Reasoning,Ranking & Order,Medium,General,['General'],1
Q05685,Data Interpretation,Line Graphs,Easy,General,['General'],1
Q05686,Logical Reasoning,Blood Relations,Hard,"General,TCS NQT","['General', 'TCS NQT']",2
Q05687,Quantitative Aptitude,Linear Equations,Medium,SSC,['SSC'],1
Q05688,Verbal Ability,Critical Reasoning,Medium,"CAT,Placements,General","['CAT', 'Placements', 'General']",3
Q05689,Quantitative Aptitude,Profit & Loss,Medium,"Placements,General,Banking","['Placements', 'General', 'Banking']",3
Q05690,Verbal Ability,Fill in the Blanks,Medium,"SSC,CAT,TCS NQT","['SSC', 'CAT', 'TCS NQT']",3
Q05691,Quantitative Aptitude,Time & Work,Easy,"General,CAT","['General', 'CAT']",2
Q05692,Quantitative Aptitude,Profit & Loss,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q05693,Verbal Ability,Sentence Correction,Medium,"Placements,SSC,TCS NQT","['Placements', 'SSC', 'TCS NQT']",3
Q05694,Quantitative Aptitude,Mensuration,Medium,"TCS NQT,SSC,CAT","['TCS NQT', 'SSC', 'CAT']",3
Q05695,Quantitative Aptitude,Mensuration,Hard,"CAT,Banking","['CAT', 'Banking']",2
Q05696,Verbal Ability,Para Jumbles,Medium,"General,Placements","['General', 'Placements']",2
Q05697,Verbal Ability,Synonyms & Antonyms,Easy,"TCS NQT,General","['TCS NQT', 'General']",2
Q05698,Logical Reasoning,Syllogisms,Medium,"General,TCS NQT","['General', 'TCS NQT']",2
Q05699,Verbal Ability,Cloze Test,Hard,"General,CAT","['General', 'CAT']",2
Q05700,Quantitative Aptitude,Ratio & Proportion,Medium,"CAT,General,TCS NQT","['CAT', 'General', 'TCS NQT']",3
Q05701,Quantitative Aptitude,Quadratic Equations,Medium,"General,TCS NQT","['General', 'TCS NQT']",2
Q05702,Verbal Ability,Sentence Correction,Easy,"General,CAT","['General', 'CAT']",2
Q05703,Data Interpretation,Tables,Medium,"TCS NQT,CAT,General","['TCS NQT', 'CAT', 'General']",3
Q05704,Verbal Ability,Critical Reasoning,Medium,"Placements,CAT","['Placements', 'CAT']",2
Q05705,Logical Reasoning,Series Completion,Hard,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q05706,Verbal Ability,Verbal Analogies,Medium,"SSC,CAT,TCS NQT","['SSC', 'CAT', 'TCS NQT']",3
Q05707,Logical Reasoning,Clocks & Calendars,Medium,"TCS NQT,CAT,Placements","['TCS NQT', 'CAT', 'Placements']",3
Q05708,Data Interpretation,Mixed DI Sets,Medium,"TCS NQT,Placements,SSC","['TCS NQT', 'Placements', 'SSC']",3
Q05709,Data Interpretation,Mixed DI Sets,Easy,SSC,['SSC'],1
Q05710,Quantitative Aptitude,Surds & Indices,Medium,"SSC,Placements,CAT","['SSC', 'Placements', 'CAT']",3
Q05711,Verbal Ability,Fill in the Blanks,Medium,"CAT,General","['CAT', 'General']",2
Q05712,Data Interpretation,Bar Graphs,Hard,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q05713,Logical Reasoning,Blood Relations,Medium,"CAT,Banking,TCS NQT","['CAT', 'Banking', 'TCS NQT']",3
Q05714,Quantitative Aptitude,Probability,Medium,CAT,['CAT'],1
Q05715,Quantitative Aptitude,Probability,Medium,"General,Banking","['General', 'Banking']",2
Q05716,Data Interpretation,Radar/Spider Charts,Medium,"CAT,Placements","['CAT', 'Placements']",2
Q05717,Verbal Ability,Odd One Out,Medium,"SSC,Placements,TCS NQT","['SSC', 'Placements', 'TCS NQT']",3
Q05718,Logical Reasoning,Series Completion,Hard,"SSC,General,TCS NQT","['SSC', 'General', 'TCS NQT']",3
Q05719,Quantitative Aptitude,Ratio & Proportion,Hard,CAT,['CAT'],1
Q05720,Quantitative Aptitude,Quadratic Equations,Medium,"Banking,General","['Banking', 'General']",2
Q05721,Verbal Ability,Synonyms & Antonyms,Hard,"SSC,CAT","['SSC', 'CAT']",2
Q05722,Quantitative Aptitude,"Time, Speed & Distance",Medium,General,['General'],1
Q05723,Data Interpretation,Mixed DI Sets,Hard,CAT,['CAT'],1
Q05724,Quantitative Aptitude,Trigonometry,Medium,Banking,['Banking'],1
Q05725,Verbal Ability,Fill in the Blanks,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q05726,Logical Reasoning,Coding-Decoding,Medium,"CAT,Banking","['CAT', 'Banking']",2
Q05727,Logical Reasoning,Statement & Conclusion,Medium,TCS NQT,['TCS NQT'],1
Q05728,Logical Reasoning,Syllogisms,Medium,"Placements,TCS NQT,General","['Placements', 'TCS NQT', 'General']",3
Q05729,Data Interpretation,Tables,Easy,SSC,['SSC'],1
Q05730,Logical Reasoning,Venn Diagrams,Hard,CAT,['CAT'],1
Q05731,Quantitative Aptitude,Number System,Medium,"CAT,TCS NQT,General","['CAT', 'TCS NQT', 'General']",3
Q05732,Quantitative Aptitude,Set Theory,Hard,"General,CAT","['General', 'CAT']",2
Q05733,Data Interpretation,Mixed DI Sets,Medium,CAT,['CAT'],1
Q05734,Data Interpretation,Venn-based DI,Hard,"Banking,TCS NQT,SSC","['Banking', 'TCS NQT', 'SSC']",3
Q05735,Quantitative Aptitude,Ratio & Proportion,Medium,Placements,['Placements'],1
Q05736,Quantitative Aptitude,Simple Interest,Hard,Banking,['Banking'],1
Q05737,Data Interpretation,Data Sufficiency (DI),Medium,"Placements,General","['Placements', 'General']",2
Q05738,Verbal Ability,Verbal Analogies,Hard,SSC,['SSC'],1
Q05739,Verbal Ability,Cloze Test,Hard,"Banking,SSC","['Banking', 'SSC']",2
Q05740,Logical Reasoning,Cubes & Dice,Easy,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q05741,Data Interpretation,Pie Charts,Medium,TCS NQT,['TCS NQT'],1
Q05742,Verbal Ability,Error Spotting,Hard,"Banking,SSC,Placements","['Banking', 'SSC', 'Placements']",3
Q05743,Quantitative Aptitude,Quadratic Equations,Hard,Placements,['Placements'],1
Q05744,Quantitative Aptitude,Ratio & Proportion,Medium,"General,Placements","['General', 'Placements']",2
Q05745,Quantitative Aptitude,Number System,Easy,"Placements,Banking,SSC","['Placements', 'Banking', 'SSC']",3
Q05746,Quantitative Aptitude,Linear Equations,Easy,"Placements,CAT,SSC","['Placements', 'CAT', 'SSC']",3
Q05747,Logical Reasoning,Cubes & Dice,Medium,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q05748,Data Interpretation,Line Graphs,Medium,Banking,['Banking'],1
Q05749,Verbal Ability,Para Jumbles,Easy,SSC,['SSC'],1
Q05750,Logical Reasoning,Coding-Decoding,Medium,General,['General'],1
Q05751,Verbal Ability,Idioms & Phrases,Medium,Placements,['Placements'],1
Q05752,Quantitative Aptitude,"Time, Speed & Distance",Medium,"General,Placements","['General', 'Placements']",2
Q05753,Verbal Ability,Para Jumbles,Hard,"TCS NQT,Placements,CAT","['TCS NQT', 'Placements', 'CAT']",3
Q05754,Quantitative Aptitude,Linear Equations,Medium,"CAT,TCS NQT,Banking","['CAT', 'TCS NQT', 'Banking']",3
Q05755,Data Interpretation,Bar Graphs,Medium,"SSC,TCS NQT,CAT","['SSC', 'TCS NQT', 'CAT']",3
Q05756,Logical Reasoning,Input-Output,Medium,CAT,['CAT'],1
Q05757,Verbal Ability,Idioms & Phrases,Hard,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q05758,Verbal Ability,Fill in the Blanks,Hard,"TCS NQT,General","['TCS NQT', 'General']",2
Q05759,Data Interpretation,Pie Charts,Hard,"TCS NQT,SSC,Banking","['TCS NQT', 'SSC', 'Banking']",3
Q05760,Logical Reasoning,Analogy,Medium,General,['General'],1
Q05761,Quantitative Aptitude,Partnership,Hard,Banking,['Banking'],1
Q05762,Quantitative Aptitude,Probability,Easy,"CAT,General,SSC","['CAT', 'General', 'SSC']",3
Q05763,Logical Reasoning,Statement & Assumption,Easy,"TCS NQT,General","['TCS NQT', 'General']",2
Q05764,Quantitative Aptitude,"Time, Speed & Distance",Easy,TCS NQT,['TCS NQT'],1
Q05765,Data Interpretation,Data Sufficiency (DI),Easy,"Placements,TCS NQT,Banking","['Placements', 'TCS NQT', 'Banking']",3
Q05766,Verbal Ability,Synonyms & Antonyms,Medium,"SSC,General,TCS NQT","['SSC', 'General', 'TCS NQT']",3
Q05767,Verbal Ability,Reading Comprehension,Hard,"CAT,TCS NQT,Placements","['CAT', 'TCS NQT', 'Placements']",3
Q05768,Data Interpretation,Line Graphs,Medium,"Banking,Placements,CAT","['Banking', 'Placements', 'CAT']",3
Q05769,Quantitative Aptitude,Percentages,Hard,TCS NQT,['TCS NQT'],1
Q05770,Quantitative Aptitude,"Time, Speed & Distance",Medium,"SSC,TCS NQT,Placements","['SSC', 'TCS NQT', 'Placements']",3
Q05771,Data Interpretation,Tables,Easy,General,['General'],1
Q05772,Verbal Ability,Synonyms & Antonyms,Hard,SSC,['SSC'],1
Q05773,Verbal Ability,Para Jumbles,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q05774,Logical Reasoning,Statement & Conclusion,Medium,"Placements,General,CAT","['Placements', 'General', 'CAT']",3
Q05775,Quantitative Aptitude,Profit & Loss,Hard,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q05776,Quantitative Aptitude,Logarithms,Medium,"Placements,CAT,General","['Placements', 'CAT', 'General']",3
Q05777,Quantitative Aptitude,Pipes & Cisterns,Easy,"General,CAT,Placements","['General', 'CAT', 'Placements']",3
Q05778,Quantitative Aptitude,Percentages,Medium,"Placements,CAT,SSC","['Placements', 'CAT', 'SSC']",3
Q05779,Quantitative Aptitude,Partnership,Medium,"Placements,General,TCS NQT","['Placements', 'General', 'TCS NQT']",3
Q05780,Data Interpretation,Line Graphs,Hard,"Banking,General,SSC","['Banking', 'General', 'SSC']",3
Q05781,Quantitative Aptitude,Compound Interest,Hard,"CAT,Placements,SSC","['CAT', 'Placements', 'SSC']",3
Q05782,Quantitative Aptitude,Partnership,Medium,CAT,['CAT'],1
Q05783,Verbal Ability,Synonyms & Antonyms,Easy,"CAT,Banking,SSC","['CAT', 'Banking', 'SSC']",3
Q05784,Logical Reasoning,Syllogisms,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q05785,Data Interpretation,Tables,Easy,General,['General'],1
Q05786,Logical Reasoning,Syllogisms,Medium,"General,TCS NQT","['General', 'TCS NQT']",2
Q05787,Quantitative Aptitude,Ratio & Proportion,Medium,"Banking,General","['Banking', 'General']",2
Q05788,Quantitative Aptitude,Linear Equations,Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q05789,Logical Reasoning,Statement & Assumption,Medium,CAT,['CAT'],1
Q05790,Quantitative Aptitude,Surds & Indices,Medium,General,['General'],1
Q05791,Verbal Ability,Synonyms & Antonyms,Medium,"CAT,Banking,General","['CAT', 'Banking', 'General']",3
Q05792,Logical Reasoning,Analogy,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q05793,Data Interpretation,Bar Graphs,Medium,TCS NQT,['TCS NQT'],1
Q05794,Logical Reasoning,Series Completion,Hard,CAT,['CAT'],1
Q05795,Logical Reasoning,Statement & Conclusion,Hard,General,['General'],1
Q05796,Verbal Ability,Idioms & Phrases,Easy,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q05797,Quantitative Aptitude,Quadratic Equations,Medium,"Placements,General","['Placements', 'General']",2
Q05798,Quantitative Aptitude,Progressions (AP/GP),Medium,Placements,['Placements'],1
Q05799,Logical Reasoning,Puzzles,Hard,"Banking,CAT","['Banking', 'CAT']",2
Q05800,Quantitative Aptitude,Permutation & Combination,Medium,SSC,['SSC'],1
Q05801,Verbal Ability,Para Summary,Hard,"SSC,Banking,TCS NQT","['SSC', 'Banking', 'TCS NQT']",3
Q05802,Verbal Ability,Odd One Out,Easy,Banking,['Banking'],1
Q05803,Logical Reasoning,Statement & Assumption,Hard,"Banking,Placements,CAT","['Banking', 'Placements', 'CAT']",3
Q05804,Quantitative Aptitude,Progressions (AP/GP),Medium,"Banking,SSC,TCS NQT","['Banking', 'SSC', 'TCS NQT']",3
Q05805,Logical Reasoning,Syllogisms,Medium,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q05806,Quantitative Aptitude,Averages,Hard,"General,CAT","['General', 'CAT']",2
Q05807,Logical Reasoning,Cubes & Dice,Hard,"Banking,Placements","['Banking', 'Placements']",2
Q05808,Verbal Ability,Cloze Test,Easy,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q05809,Verbal Ability,Error Spotting,Easy,TCS NQT,['TCS NQT'],1
Q05810,Quantitative Aptitude,Geometry,Easy,"CAT,SSC","['CAT', 'SSC']",2
Q05811,Logical Reasoning,Ranking & Order,Medium,Banking,['Banking'],1
Q05812,Verbal Ability,Sentence Correction,Medium,Placements,['Placements'],1
Q05813,Logical Reasoning,Ranking & Order,Hard,Banking,['Banking'],1
Q05814,Quantitative Aptitude,Simple Interest,Easy,SSC,['SSC'],1
Q05815,Data Interpretation,Line Graphs,Hard,"Placements,Banking","['Placements', 'Banking']",2
Q05816,Verbal Ability,Cloze Test,Medium,General,['General'],1
Q05817,Data Interpretation,Mixed DI Sets,Easy,"TCS NQT,SSC,General","['TCS NQT', 'SSC', 'General']",3
Q05818,Logical Reasoning,Direction Sense,Easy,General,['General'],1
Q05819,Data Interpretation,Venn-based DI,Medium,"General,CAT,Banking","['General', 'CAT', 'Banking']",3
Q05820,Logical Reasoning,Puzzles,Hard,"TCS NQT,Banking,Placements","['TCS NQT', 'Banking', 'Placements']",3
Q05821,Logical Reasoning,Statement & Assumption,Easy,"SSC,CAT,Banking","['SSC', 'CAT', 'Banking']",3
Q05822,Verbal Ability,Critical Reasoning,Medium,Placements,['Placements'],1
Q05823,Quantitative Aptitude,Probability,Easy,"Placements,General","['Placements', 'General']",2
Q05824,Logical Reasoning,Clocks & Calendars,Easy,"Placements,SSC","['Placements', 'SSC']",2
Q05825,Quantitative Aptitude,Surds & Indices,Easy,SSC,['SSC'],1
Q05826,Quantitative Aptitude,Probability,Hard,Placements,['Placements'],1
Q05827,Logical Reasoning,Statement & Assumption,Hard,"Placements,CAT","['Placements', 'CAT']",2
Q05828,Quantitative Aptitude,Partnership,Medium,CAT,['CAT'],1
Q05829,Quantitative Aptitude,Profit & Loss,Easy,"SSC,TCS NQT,Banking","['SSC', 'TCS NQT', 'Banking']",3
Q05830,Data Interpretation,Data Sufficiency (DI),Easy,SSC,['SSC'],1
Q05831,Quantitative Aptitude,Pipes & Cisterns,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q05832,Data Interpretation,Data Sufficiency (DI),Easy,"TCS NQT,SSC,Banking","['TCS NQT', 'SSC', 'Banking']",3
Q05833,Verbal Ability,Fill in the Blanks,Easy,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q05834,Logical Reasoning,Statement & Conclusion,Easy,"General,SSC,Placements","['General', 'SSC', 'Placements']",3
Q05835,Quantitative Aptitude,Linear Equations,Medium,Banking,['Banking'],1
Q05836,Quantitative Aptitude,Linear Equations,Easy,"Banking,SSC,General","['Banking', 'SSC', 'General']",3
Q05837,Data Interpretation,Data Sufficiency (DI),Hard,"TCS NQT,General,Banking","['TCS NQT', 'General', 'Banking']",3
Q05838,Verbal Ability,Para Jumbles,Easy,"Placements,SSC","['Placements', 'SSC']",2
Q05839,Quantitative Aptitude,Compound Interest,Hard,Placements,['Placements'],1
Q05840,Data Interpretation,Mixed DI Sets,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q05841,Quantitative Aptitude,Probability,Easy,"CAT,TCS NQT,SSC","['CAT', 'TCS NQT', 'SSC']",3
Q05842,Quantitative Aptitude,Logarithms,Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q05843,Quantitative Aptitude,Algebra,Medium,Banking,['Banking'],1
Q05844,Data Interpretation,Line Graphs,Easy,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q05845,Quantitative Aptitude,Quadratic Equations,Hard,"SSC,Banking","['SSC', 'Banking']",2
Q05846,Quantitative Aptitude,Time & Work,Hard,Placements,['Placements'],1
Q05847,Data Interpretation,Bar Graphs,Medium,"SSC,Placements","['SSC', 'Placements']",2
Q05848,Quantitative Aptitude,Ratio & Proportion,Medium,"General,TCS NQT","['General', 'TCS NQT']",2
Q05849,Quantitative Aptitude,Simple Interest,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q05850,Verbal Ability,Para Jumbles,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q05851,Quantitative Aptitude,Set Theory,Medium,"TCS NQT,Placements,General","['TCS NQT', 'Placements', 'General']",3
